1	   54.8009   38.0848		8.9801
2	   56.6861   63.4579		8.7247
3	   68.0395   36.3229		1.7656
4	   37.1379   40.7619		2.5968
5	    7.8229   36.8700		1.1206
6	   45.6351   46.8399		6.3099
7	    4.7844   50.3414		7.3708
8	   73.8257   91.0536		7.8303
9	    3.8002   20.6431		2.9257
10	   95.4244   33.8604		9.6955
11	   74.2372   57.4126		5.3595
12	   93.7450   48.6932		1.5622
13	   51.3364   26.2219		2.6061
14	   24.0905   57.9593		4.0444
15	   25.9965   87.8328		8.9243
16	   75.8974    6.0950		1.3845
17	   99.3343   44.0876		4.1987
18	   35.6706    8.4258		6.7667
19	   75.2858   56.3238		8.451
20	   11.0048   53.9311		1.4016
21	   59.7045   76.8058		8.1174
22	   43.0595   23.3090		1.4604
23	   73.0718   58.7362		3.6678
24	   26.1176   45.8974		3.4493
25	    9.4808   86.0982		9.2211
26	   45.0963   66.0836		6.4492
27	   64.0075   35.3879		5.52
28	   13.2039   34.7186		7.6294
29	   45.2822   25.3718		2.0091
30	   65.2200   95.2528		8.9604
31	   82.6998   29.8201		5.766
32	   30.8077   15.8406		1.0494
33	   40.2364   36.1297		2.4658
34	   88.4231   74.1629		3.3609
35	   70.0580   70.5900		1.3498
36	   24.1872   70.0892		7.1386
37	   75.9832    0.6226		1.2538
38	   29.0926   37.4346		5.4995
39	   27.7439   90.1496		5.3263
40	    0.6108   31.8345		3.5068
41	   37.4711   59.7083		6.3144
42	   43.6933   29.7795		3.5867
43	   30.4298   12.5014		9.2795
44	   29.0860   38.8356		1.0546
45	   24.2516   81.7688		6.0808
46	   93.6684   98.1176		4.3182
47	   86.0190   86.1990		4.3422
48	   39.7228    8.3821		1.1907
49	   47.9419   33.7712		7.1853
50	   56.4996   23.6129		5.9911
51	   48.9619   31.7805		7.8889
52	   26.9812   98.4448		8.1221
53	   98.9740   54.8251		3.219
54	   18.3676   74.9251		2.7983
55	   86.1657   84.1852		4.3025
56	    3.2633   16.6890		7.4761
57	   33.1958   90.3098		2.1283
58	   74.8747   10.5124		4.869
59	   64.4366   74.5093		1.1472
60	   16.9238   72.9372		1.6392
61	   95.2205   71.7470		7.3928
62	   54.3270   13.3432		8.2265
63	   25.1413   44.5789		9.1918
64	   57.8572   50.8787		9.2091
65	   91.5477   53.0490		6.6658
66	   89.5597   85.9717		2.1834
67	   48.2507   67.7725		1.5592
68	   44.2740   80.5838		7.9979
69	   31.1755   53.1243		7.6793
70	    5.5314   95.5896		6.6334
71	   75.3792    6.6677		7.5619
72	   13.1947   54.1518		2.8271
73	   35.5922   28.1660		8.155
74	   39.5871   48.0900		9.7711
75	   88.5521   68.4864		4.7813
76	    2.1240   20.8258		3.2115
77	   84.4081   60.8161		5.3211
78	   28.8071   32.6176		7.0208
79	   25.0343   88.0847		8.6714
80	   48.8380   13.3395		9.5079
81	   72.9036   10.2408		2.1586
82	   20.2616   95.9117		7.2698
83	   21.6276   15.2902		1.7208
84	   97.6335   15.2538		1.9321
85	   59.3236   15.5553		2.1808
86	   30.4404    8.9569		5.6355
87	   96.7703   45.4425		5.336
88	   89.5970   66.8896		5.013
89	   19.0025   83.1302		8.1836
90	    0.1799   79.0235		5.7604
91	   71.1764   71.2711		7.0196
92	   86.7727   47.2598		5.35
93	   11.8308   70.8588		3.9942
94	    3.9023   95.8059		3.3292
95	   59.8195   50.5776		9.7633
96	   60.4314   30.5053		3.3792
97	   51.6432   78.9811		8.1095
98	    0.7507   23.6387		5.4736
99	   68.8933   23.4303		3.8871
100	   94.6020   46.4699		6.5465
101	   87.3536   61.9387		1.062
102	   11.3276   61.5329		1.5664
103	   35.4569   12.2624		9.2802
104	   24.1937   12.3794		9.1555
105	   56.0333   28.4459		8.4838
106	   61.2727   73.5733		9.2231
107	   30.0809   41.1308		7.1124
108	   79.8142   82.8982		7.9935
109	   79.5642   93.5114		7.243
110	   78.1092   39.9067		2.7897
111	   35.1098    5.2211		5.0715
112	    5.4297   57.1186		8.1
113	   70.8705   74.7670		1.0173
114	   99.2928   32.0244		6.0002
115	   16.2476   49.2934		4.8992
116	   11.3566   22.1653		1.5257
117	   91.2875   93.9274		4.9776
118	   48.1657   48.2305		8.5563
119	   85.1806   53.9996		6.5643
120	   80.9914   22.1057		7.6743
121	   18.6760    9.5945		9.4207
122	   24.7200    6.0165		3.9278
123	    5.4189   81.9509		7.7139
124	   60.8961   77.1478		8.8561
125	   77.7232   19.5696		4.8996
126	   51.1064   89.5118		5.694
127	    2.7750   68.4300		6.8739
128	   99.0385   65.6846		5.2211
129	   50.0940   99.0381		2.6497
130	   33.1997    3.3692		3.034
131	   17.3883   42.4253		4.7076
132	   62.5636   48.9984		1.1376
133	   57.5135   58.3504		7.756
134	   75.0985    8.3270		1.5591
135	   15.3519   66.0155		4.8852
136	   35.6787    5.2305		5.885
137	   14.3951   55.6831		6.4913
138	   85.0608   71.2025		4.9261
139	   33.7870   48.7911		1.7296
140	   27.5196   61.7601		3.5556
141	    0.6011   21.3778		1.659
142	   80.1912   64.5659		7.5698
143	   49.7408   38.0642		4.1174
144	   53.7843   10.3713		6.8698
145	   87.0913   37.7512		5.3358
146	   72.2844   26.2861		4.4433
147	   66.8086   24.1286		3.942
148	   17.8828   62.2924		1.9274
149	   55.0495   52.2928		4.3337
150	   95.9875   41.3238		4.397
151	   59.6022   21.7792		5.3362
152	   80.8571   85.8554		8.1606
153	   98.4532   86.1008		7.2225
154	   88.5924   28.3939		8.6481
155	   21.3837   61.5393		5.6105
156	    3.4630   77.9490		8.6953
157	   45.1124   95.4847		5.189
158	    1.3795   91.9603		3.3836
159	   47.3711   38.4816		6.6654
160	   95.1197   16.2643		6.0646
161	   24.8952   79.6751		5.8704
162	   38.6423   11.3817		4.5398
163	   43.1433   15.8824		4.7842
164	   83.0886   35.5828		2.2341
165	   82.4647   84.7759		3.6296
166	   45.2999   58.2781		1.0659
167	   38.0560   58.6178		9.3943
168	   92.5869   92.5838		6.4833
169	   74.0844   57.5078		9.0266
170	   73.7633    0.9977		4.7874
171	   94.6916   80.9377		4.6016
172	   51.0100   60.8808		5.9854
173	   79.1879   47.9914		6.3663
174	   45.2174   26.8440		5.5565
175	   84.9199   25.8096		6.2849
176	   39.0431   48.1010		2.1954
177	   73.8377   22.7341		7.8544
178	   97.6439    4.8602		6.8603
179	   52.3299   16.9242		4.1598
180	   42.9915   25.8446		3.8134
181	   20.7158   19.7910		3.4683
182	   32.3401   60.5693		2.3458
183	   11.0870   82.3704		4.0091
184	   37.5210   81.0615		8.4973
185	   32.9904   80.2237		3.1022
186	   34.2105   70.8113		1.6232
187	   81.7119   85.9378		5.4525
188	   53.1685   78.1085		2.0994
189	   52.1122   20.3797		4.6236
190	   77.4310   99.3343		1.8209
191	   12.0263    9.3625		7.4849
192	   62.5450   65.0619		4.0811
193	   34.6649   21.5177		6.0967
194	   33.4619   24.3873		6.8906
195	   57.4617   33.9688		6.8725
196	   86.3938   19.7862		7.3077
197	   19.8563   50.6833		3.7099
198	   67.2451   95.0758		1.7692
199	   90.1831   39.4607		6.7009
200	   19.9157   58.4465		3.3979
201	   29.8284   60.6537		9.0483
202	   49.6520   71.4643		3.7024
203	   88.9904   40.1536		7.4355
204	   50.1415   85.8691		3.9732
205	   27.6995   92.0485		4.2839
206	   53.3958   75.0839		6.3311
207	   57.4250   28.5592		9.1467
208	   41.2804   79.6816		3.3808
209	    1.4764   14.2766		9.5484
210	   70.2765   50.4550		7.6486
211	   50.6747   61.0688		1.0402
212	   38.1266   70.3797		8.6566
213	    6.4932   38.3340		7.2601
214	   35.8580   72.8683		6.0619
215	   23.4251   88.7285		4.0394
216	   20.3504    5.5848		3.9952
217	   81.3780   13.8216		1.6959
218	   39.3435   86.3065		5.1247
219	    5.3575   42.1746		6.9147
220	   37.5052   41.1314		6.1476
221	   77.4994   95.9141		4.619
222	   16.5298   75.0245		9.4123
223	   91.2219   98.0997		4.2448
224	   31.9206   23.3516		9.5294
225	   32.9780    9.6227		1.2711
226	   20.4236   38.4582		4.9699
227	   76.7215   50.0273		7.3064
228	    6.9973   57.0256		7.3269
229	   95.0034   97.6632		5.5915
230	   15.8210   49.2855		6.5102
231	   28.6446   40.0883		7.7173
232	   68.7129   99.4990		8.2129
233	   14.1150   26.0998		4.0305
234	   51.2087   66.5325		6.0768
235	   72.1327   96.4257		8.6974
236	   92.8845   67.1151		6.3024
237	   73.2104   29.9175		5.5742
238	   74.9848   53.1127		8.6809
239	   40.7320    0.1463		7.1542
240	   23.9492   88.3789		1.957
241	   52.0850   40.4384		5.5176
242	   21.9077   30.1206		1.1725
243	   84.2388   95.0582		4.9835
244	   66.2933   46.0648		9.1646
245	   81.6235   28.7648		1.402
246	   79.3878    8.4627		9.5067
247	   46.9105   58.2181		2.6234
