1	   18.2596   27.2642		3.8794
2	   34.6750   27.9887		7.7066
3	   29.9342   22.0640		3.6004
4	   27.0229   26.1030		2.1192
5	   27.0040   47.2798		5.6267
6	   18.1542   24.9369		4.4876
7	   33.2759   30.9192		9.8075
8	   27.8866   21.1455		3.6264
9	   22.8239   20.6010		6.3311
10	   23.4607   22.1184		6.1422
11	   24.1522   29.7046		6.5427
12	   17.6080   18.3205		6.0482
13	   31.1781    9.5588		3.5187
14	   36.6017   25.4435		2.3666
15	   45.6158   21.3632		7.5971
16	   29.1993   27.3334		1.3573
17	   18.1460   25.7050		8.2146
18	   26.6748   31.0760		4.6578
19	   16.6079   32.5063		8.4701
20	   19.8902   13.9530		9.7393
21	   19.5086   12.2952		4.8023
22	   18.0564   29.1869		1.4851
23	   28.1515   27.5533		8.0833
24	   15.7055   17.1737		6.6707
25	   30.5603   35.3117		5.5794
26	   31.6278   25.2751		6.1092
27	   33.6458   26.0297		3.7827
28	   24.8297   27.2828		7.7242
29	   30.1579   31.2847		4.0299
30	   40.0255   37.7041		8.9502
31	   25.4416   22.8169		4.0029
32	   23.5176   10.5776		8.1641
33	   39.7707   33.4455		8.2431
34	    4.0933   17.2689		1.4521
35	   21.1951   35.3640		4.6225
36	   45.2531   20.0876		9.6867
37	   21.0712   37.4290		4.7294
38	   20.3306   18.2835		3.9747
39	   14.7794   15.7283		6.7274
40	   31.6079   32.9745		8.7222
41	    7.4172   13.6412		8.0946
42	   18.3384   30.6715		5.8457
43	   29.7248   28.6485		7.675
44	   24.9880   23.8061		7.6575
45	   30.1994   22.1539		5.0032
46	   26.0537   42.1484		8.6537
47	   30.6739   21.8789		5.4508
48	   14.2715   23.4150		9.5334
49	   26.8174   17.1772		8.1801
50	   11.9453   18.2211		2.1974
51	   31.5273   20.1365		3.1399
52	   22.4119   39.2460		2.1495
53	   30.4610   21.7465		5.8071
54	   20.5211   19.2495		1.5103
55	   27.7387   21.2648		5.2172
56	   33.7839   30.9531		9.8442
57	    8.5025   14.0356		7.14
58	    9.4384   30.2260		8.8381
59	    9.7304   13.9059		5.4659
60	   32.0716   23.9096		3.589
61	   28.3766    9.7759		2.6472
62	   19.1462   29.4660		9.651
63	   37.4921   30.7739		7.8064
64	   26.1483   19.2704		9.5532
65	   11.7765   27.6465		7.0414
66	   16.5071   26.3570		2.6745
67	   13.4564   34.6593		3.6086
68	   32.9574   26.0699		1.5239
69	   19.9907   33.6622		1.3966
70	   15.2342   24.0269		3.516
71	   20.1907   19.5975		2.5342
72	   18.0297   24.6835		7.0939
73	   32.1081   23.3390		9.1218
74	   28.9778   32.3472		4.1679
