1	   81.4724   96.3089		1.6168
2	   90.5792   54.6806		2.9624
3	   12.6987   52.1136		8.8247
4	   91.3376   23.1594		4.728
5	   63.2359   48.8898		6.9509
6	    9.7540   62.4060		8.0514
7	   27.8498   67.9136		3.231
8	   54.6882   39.5515		5.9898
9	   95.7507   36.7437		3.0663
10	   96.4889   98.7982		1.0622
11	   15.7613    3.7739		7.8998
12	   97.0593   88.5168		1.1965
13	   95.7167   91.3287		4.5379
14	   48.5376   79.6184		3.2729
15	   80.0280    9.8712		2.838
16	   14.1886   26.1871		6.9605
17	   42.1761   33.5357		9.2327
18	   91.5736   67.9728		1.0621
19	   79.2207   13.6553		7.7178
20	   95.9492   72.1227		8.197
21	   65.5741   10.6762		9.1702
22	    3.5712   65.3757		9.7712
23	   84.9129   49.4174		2.0788
24	   93.3993   77.9052		5.6707
25	   67.8735   71.5037		8.3978
26	   75.7740   90.3721		6.7332
27	   74.3132   89.0923		9.5852
28	   39.2227   33.4163		9.5223
29	   65.5478   69.8746		9.6994
30	   17.1187   19.7810		1.6061
31	   70.6046    3.0541		4.9378
32	    3.1833   74.4074		3.8876
33	   27.6923   50.0022		2.2065
34	    4.6171   47.9922		2.2113
35	    9.7132   90.4722		8.2535
36	   82.3458   60.9867		5.7229
37	   69.4829   61.7666		9.4983
38	   31.7099   85.9442		9.8951
39	   95.0222   80.5489		4.689
40	    3.4446   57.6722		4.3407
41	   43.8744   18.2922		3.0417
42	   38.1558   23.9932		5.0143
43	   76.5517   88.6512		3.396
44	   79.5200    2.8674		5.1319
45	   18.6873   48.9901		4.8961
46	   48.9764   16.7927		3.3366
47	   44.5586   97.8681		2.2034
48	   64.6313   71.2694		4.7731
49	   70.9365   50.0472		5.5617
50	   75.4687   47.1088		3.9189
51	   27.6025    5.9619		7.1622
52	   67.9703   68.1972		4.9878
53	   65.5098    4.2431		4.921
54	   16.2612    7.1445		8.1372
55	   11.8998   52.1650		8.34
56	   49.8364    9.6730		7.769
57	   95.9744   81.8149		8.1033
58	   34.0386   81.7547		5.5114
59	   58.5268   72.2440		5.9966
60	   22.3812   14.9865		6.6767
61	   75.1267   65.9605		1.8819
62	   25.5095   51.8595		3.2111
63	   50.5957   97.2975		6.5415
64	   69.9077   64.8991		3.7446
65	   89.0903   80.0331		7.9027
66	   95.9291   45.3798		3.4051
67	   54.7216   43.2392		1.3556
68	   13.8624   82.5314		3.6691
69	   14.9294    8.3470		6.0073
70	   25.7508   13.3171		9.7217
71	   84.0717   17.3389		7.2021
72	   25.4282   39.0938		7.4609
73	   81.4285   83.1380		6.0313
74	   24.3525   80.3364		5.8002
75	   92.9264    6.0471		8.8815
76	   34.9984   39.9258		4.5379
77	   19.6595   52.6876		5.1226
78	   25.1084   41.6799		2.8742
79	   61.6045   65.6860		7.8155
80	   47.3289   62.7973		5.9202
81	   35.1660   29.1984		4.2165
82	   83.0829   43.1651		7.309
83	   58.5264    1.5487		1.983
84	   54.9724   98.4064		1.0595
85	   91.7194   16.7168		6.3757
86	   28.5839   10.6216		6.9326
87	   75.7200   37.2410		6.2201
88	   75.3729   19.8118		9.1896
89	   38.0446   48.9688		6.7241
90	   56.7822   33.9493		5.7301
91	    7.5854   95.1630		3.3366
92	    5.3950   92.0332		1.4605
93	   53.0798    5.2677		7.5876
94	   77.9167   73.7858		2.4786
95	   93.4011   26.9119		3.5236
96	   12.9906   42.2836		3.3348
97	   56.8824   54.7871		5.9239
98	   46.9391   94.2737		5.8714
99	    1.1902   41.7744		8.093
100	   33.7123   98.3052		8.8264
101	   16.2182   30.1455		8.0879
102	   79.4285   70.1099		9.7249
103	   31.1215   66.6339		2.6242
104	   52.8533   53.9126		9.3754
105	   16.5649   69.8106		1.4064
106	   60.1982   66.6528		3.1658
107	   26.2971   17.8132		1.0797
108	   65.4079   12.8014		7.0443
109	   68.9215   99.9080		9.1433
110	   74.8152   17.1121		6.1517
111	   45.0542    3.2601		2.3992
112	    8.3821   56.1200		5.5213
113	   22.8977   88.1867		6.1096
114	   91.3337   66.9175		2.6944
115	   15.2378   19.0433		3.9178
116	   82.5817   36.8917		7.4443
117	   53.8342   46.0726		5.9764
118	   99.6135   98.1638		2.2805
119	    7.8176   15.6405		4.4233
120	   44.2678   85.5523		4.5691
121	   10.6653   64.4765		6.1907
122	   96.1898   37.6272		1.1746
123	    0.4634   19.0924		6.1982
124	   77.4910   42.8253		9.3898
125	   81.7303   48.2022		1.9619
126	   86.8695   12.0612		7.5893
127	    8.4436   58.9507		9.7347
128	   39.9783   22.6188		6.48
