1	    2.2662    6.7158		9.473
2	    1.1445   86.2278		3.4137
3	    3.6360   75.8513		7.7086
4	    9.3115   86.1210		9.1817
5	   40.0943    4.1422		6.261
6	   13.2562    2.4451		9.1585
7	    5.5968   69.7158		1.5101
8	   74.2406    0.9265		6.0106
9	   89.9352    0.2242		1.0267
10	   24.7990   14.1027		2.3784
11	    0.2302   74.2355		4.6674
12	   23.6375    6.5222		3.101
13	    5.6191    1.0044		5.8178
14	   97.3813    0.0488		3.8045
15	    2.3597   81.2323		7.3777
16	   35.2182   21.9116		6.2835
17	   15.3307    5.3793		3.1527
18	    0.7213   29.3989		1.5765
19	   32.7703   49.7151		1.0303
20	    0.0128    3.7090		2.7017
21	    0.6274   33.2321		5.4208
22	    0.0095    0.8467		6.5482
23	   69.3252   88.1184		2.105
24	   59.2269   36.0689		2.1973
25	    0.1650    0.4650		3.8276
26	    6.9130    8.6807		1.7907
27	    0.1738   25.3628		4.6791
28	   18.7240   80.4272		3.5409
29	   85.5725   14.8314		6.6753
30	    1.6853   24.5873		2.9778
31	   96.9903   31.5569		6.8883
32	    4.2804   78.6835		2.7412
33	    0.9067    0.3570		1.8514
34	   29.5178    6.6785		9.2652
35	   92.2147    3.0511		6.0242
36	   24.1455   33.4109		4.7588
37	    0.0257   70.6605		1.994
38	    5.2108   11.8133		5.9747
39	    0.4595   52.3263		2.0015
40	    1.2371    3.4786		3.1242
41	    0.0142   16.6265		2.2479
42	   73.3276    5.8766		3.9542
43	   49.9228   72.1322		4.118
44	    5.1901   30.9080		9.3588
45	   57.6044   56.8480		8.9948
46	   42.8379    0.1334		8.1104
47	   24.0483    2.1771		1.6702
48	    6.1206   45.2341		4.7782
49	    4.6376    1.0086		4.5705
50	    0.0701    0.0040		4.7164
51	    3.9888    8.3197		9.7656
52	   16.5171   82.2298		3.1411
53	    9.7684    1.8003		1.9772
54	   26.8901   18.4945		8.2003
55	   13.5417    4.6482		1.4033
56	   54.0201    0.0019		9.6396
57	    0.0918   12.5315		8.2148
58	    9.9712   56.5640		9.6454
59	   20.5188    1.7370		7.8917
60	    0.6557    0.0097		6.4741
61	   22.8469    1.4973		9.9014
62	    0.0140   28.8454		6.063
63	   19.0831    3.5744		5.463
64	   59.7681   28.6838		3.2774
65	   12.4795    0.0002		2.7637
66	    8.4619   37.0251		5.4346
67	    0.3312    5.9831		7.398
68	    0.0023    0.0038		9.8886
69	   43.3231    6.6931		4.0116
70	   50.4560   36.7535		2.9815
71	    2.5297   78.2086		4.1075
72	    0.1529   95.2810		1.8245
73	    5.2773   95.1083		6.6844
74	   56.9504   72.0061		4.4037
75	   59.6473   64.8794		8.9863
76	   29.4396   51.3847		4.8387
77	   88.5123   17.0934		9.017
78	   83.8876    7.3493		3.0181
79	    0.1431    0.2054		8.1724
80	   27.2460   28.0524		8.7245
81	   11.1149   64.4894		4.8439
82	    0.0294    2.0706		6.2997
83	   72.3597   59.3051		1.8253
84	   12.2934    0.0354		3.2552
85	   45.8855    5.4350		6.3439
86	    0.0220    1.9285		5.6852
87	    1.8079    0.3576		9.2265
88	   27.5983   25.1239		6.9696
89	    0.2385    3.1667		5.4969
90	   26.0361   88.2283		6.7132
91	    5.7041   12.4008		1.7772
92	   44.8924   40.2942		1.3673
93	   27.8337    0.0002		7.7641
94	    5.5520   22.1833		3.9138
95	    2.7005   19.1553		1.5984
96	    3.9352   52.6298		9.3093
97	   77.5965   28.0970		1.4892
98	    9.4985   67.7364		1.6115
99	    8.6642   73.4781		6.1618
100	    9.3692    0.3528		4.9528
101	   84.4664    0.7142		1.2463
102	    1.0521   49.4868		1.4473
103	   68.7069    0.0224		3.147
104	    0.0008    5.9240		2.1457
105	    3.9919    2.6991		6.673
106	   44.9503   39.5738		5.2877
107	    4.0284    0.1132		1.99
108	   23.6954   49.7877		4.9189
109	    9.2973   47.9550		9.1169
110	    0.0001   15.0907		6.0925
111	   21.5009    1.6262		7.5758
112	   21.7698    0.0357		9.8286
113	   27.3887   24.5083		6.2939
114	    4.0255    0.0015		5.5285
115	   12.0041    0.0239		5.7843
116	   34.5614    0.2177		6.4566
117	   69.9760    9.1499		7.8789
118	    0.0167   30.3920		6.4056
119	    0.0952   62.7466		7.5033
120	   27.4350   12.3838		4.9169
121	   44.6068    0.0116		6.8187
122	   96.4310    3.0910		2.5903
123	    0.1968   26.4153		8.8883
124	    4.8418   48.6305		3.2652
125	   30.9231    2.4175		4.2084
126	    5.3055   12.3408		3.7301
127	   64.3761   54.8216		9.7098
128	    2.4891   21.0781		2.7306
129	    0.2378   15.4357		1.8808
130	   30.4347    3.6223		7.2441
131	    0.8314    6.9777		1.8642
132	   65.5137   50.0578		2.7945
133	   42.3831    4.0427		6.4635
134	    7.3760    9.9000		7.3874
135	    0.0000    4.9764		9.0147
136	    0.3339   31.3837		6.4238
137	    2.0534   18.3037		8.7621
138	   66.4025   27.6883		7.0836
139	   21.7354   11.8453		8.065
140	    3.3134    6.3263		5.8298
141	    2.2977   10.8862		1.04
142	    8.2492    0.0295		2.7875
143	   73.8173    6.9441		4.9485
144	   79.1724   91.0112		6.0246
145	   12.9012   47.5869		4.4662
146	   24.7179   38.7449		6.8217
147	   37.2104   44.8840		6.2711
148	    0.0014   43.3078		7.897
149	   19.0042   59.9654		2.5717
150	    0.0101   45.6812		5.528
151	    7.5436   93.7339		4.4441
152	   10.2329    0.1381		9.7948
153	    0.0012    6.2135		9.4248
154	    0.0276   11.9140		9.0346
155	   78.8777    1.7192		4.9918
156	   15.2396    0.0051		7.7637
157	    4.9349   92.5096		9.1846
158	    4.8207   38.3331		4.3599
159	    0.3469    0.3239		2.0466
160	    0.3349    0.3235		5.7261
161	    4.3170   35.0140		4.0701
162	    3.7922    5.5304		8.6446
163	   48.1942    0.0446		2.6761
164	   11.5316    6.9346		2.8787
165	   10.0414    0.2924		5.7739
166	    0.2261   50.9929		1.7586
167	   69.6429   80.5001		3.1669
168	   30.6942    0.0000		6.711
169	   58.2517   27.4676		1.9997
170	   28.2931   31.2401		6.4661
171	   95.2523    1.6314		9.0078
172	   94.0587   59.9463		5.4162
173	    1.5654    2.5401		3.8216
174	   24.3638    0.0019		7.8593
175	   38.6214    0.0812		9.5907
176	   12.3633   50.7950		6.813
177	   61.3753   36.0036		5.3679
178	    0.6959   48.0797		4.9436
179	    0.1913   24.2880		2.6774
180	    0.0000   56.2364		4.9882
181	    0.3578    0.0043		5.3931
182	   15.2411    6.6664		8.7502
183	   13.3146    1.5563		7.4481
184	    5.7163   11.1213		6.583
185	    2.9963   68.3423		1.808
186	    0.0000    2.2113		2.0059
187	   54.1827   21.5075		6.1803
188	   26.0205    0.0018		5.1549
189	    9.0120    0.3738		5.909
190	    1.4542   57.9908		1.3421
191	   51.8527    0.7403		6.2136
192	   55.9417   57.1349		6.6608
193	   61.8885    3.8640		5.3373
194	   10.2012   30.2269		2.4447
195	   91.4647    0.0144		7.7894
196	   59.5341   39.5947		8.1415
197	    0.0485   12.4612		3.6223
198	    1.3413   83.9362		5.5685
199	   54.6482    2.4332		3.1419
200	    6.6839    5.3395		2.7342
201	   10.1398    0.1472		8.2783
202	   86.1541   89.8215		1.6001
203	   89.8647    8.0908		2.7628
204	   44.8197    0.0605		9.773
205	   18.9647   36.8103		6.1758
206	   76.8387   13.0160		6.2489
207	   12.1606    3.5316		9.5502
208	    0.4575   42.7850		1.9004
209	    3.4645   58.4289		8.9086
210	    2.6049    1.6332		9.0231
211	   17.4020   15.2637		2.9263
212	    0.0307    8.2407		2.5026
213	    0.0328    0.3922		6.8151
214	    0.4639   21.6520		2.6231
215	   85.0458   82.3845		2.0489
216	   53.3586    0.1251		4.288
217	   35.8601   72.8955		4.6214
218	   91.3366   16.6797		1.8083
219	   99.5288    7.8050		7.1539
220	   96.2835    0.3538		5.922
221	    0.3381    1.5169		9.8736
222	   88.0537    8.9536		2.9147
223	   14.9264   15.1235		9.2709
224	    0.0407    4.4607		6.9865
225	    3.0319   46.2096		7.6913
226	   71.7328   68.5385		4.4061
227	   58.1698   39.5596		5.2729
228	    0.0000    6.7137		1.9564
229	   26.2402   22.0545		8.9541
230	   51.8135   26.3504		5.0059
231	    1.4730    0.2071		7.0141
232	    0.0264   12.2166		7.5539
233	    1.8222    2.9927		3.5708
234	    0.1084   19.3677		6.3432
235	   11.3183   84.0187		4.3348
236	    7.3499    7.7821		8.1607
237	    5.5432    0.0036		1.6618
238	   69.7310   80.2889		9.9346
239	    7.4383   79.1408		7.9843
240	    2.2870    4.6001		1.0663
241	    0.0112    1.7574		9.0005
242	    1.0527   48.7183		8.7771
243	    1.3682   13.3889		7.2783
244	    0.0025   17.8004		8.9649
245	   34.6408   32.1129		5.1908
246	    0.0000    0.0789		4.344
247	   22.8010   66.4376		1.7472
248	    6.7962   83.8396		9.975
249	    1.5428    0.0901		8.8285
250	   27.7755   60.5243		1.0006
251	    3.2853   75.2071		7.1198
252	    0.1114    0.0001		6.8939
253	   15.3616   14.3617		4.7063
254	    0.4482   27.5063		5.2873
255	   68.9492    5.7131		4.4944
256	   29.6017   27.3741		5.0685
257	   60.9245   44.3939		1.2408
258	   44.3603   19.0791		4.8276
259	   52.5585   25.2339		1.9522
260	   25.3579    2.1532		1.388
261	   35.8558   59.2358		6.0051
262	   32.6604    7.7764		6.5016
263	    3.3060   25.1984		7.6495
264	   15.0271   57.8982		3.3123
265	   66.5782    1.9724		7.5363
266	    0.0162    6.4385		7.4193
267	   12.5301   17.0266		5.5339
268	    8.1050    8.7449		9.0349
269	   73.9456    0.0738		8.0145
270	   25.0265   41.2464		5.4537
271	   94.9967    0.0035		7.8536
272	   20.0407    7.9364		7.0034
273	   59.4052    0.0052		9.803
274	   10.3039   92.9136		2.0536
275	   16.2077   14.2515		8.8239
276	    0.5745   75.2652		6.1107
277	   25.5397    5.6291		2.0814
278	   89.2942   69.1868		9.733
279	   15.2285    1.6585		8.5597
280	   11.0326   75.1213		1.5608
281	   49.9935   71.5862		3.5027
282	    0.0797    6.3291		4.6867
283	   68.3331   24.4164		6.6413
284	    0.0000   18.2861		9.2719
285	   13.3848   71.5745		4.7364
286	   31.2306    0.9823		7.4035
287	   18.1079    0.0000		9.7379
288	   10.9530   68.2824		4.9192
289	    3.2926    1.2998		6.7184
290	   21.7711    1.4682		9.114
291	   76.1431   26.3272		8.8443
292	   31.7938    2.8240		2.2844
293	   84.8561   56.2784		2.8054
294	    0.0973   69.0078		6.5884
295	   13.3455   84.4908		7.9753
