1	   28.3563   21.7206		3.9973
2	    1.0010    9.8747		4.7207
3	   11.1355   17.5158		4.7291
4	   18.0999   20.4391		9.8553
5	   14.2392   11.0801		1.5197
6	   26.2789   29.6993		4.5689
7	   26.2663   27.5468		8.1219
8	   19.2241   19.7738		6.3477
9	   34.7455   13.3972		3.7861
10	   18.4326   22.7059		9.1162
11	   22.1201   23.6012		1.8381
12	   19.4385    6.8921		3.8712
13	   17.5295   35.8951		8.9827
14	   25.4551   28.6294		6.9169
15	   13.3820   10.3871		7.1607
16	   22.3984   41.4840		5.2655
17	   31.9194   23.7204		2.2712
18	   31.7815   12.7217		9.5583
19	    8.7827   17.2830		8.9436
20	   28.3893   27.1892		4.9369
21	   21.1835   13.0017		8.5146
22	   28.7545   21.0538		3.9263
23	   26.4343   24.1541		4.3088
24	   22.3660   21.4586		8.1536
25	   24.8890   26.6972		1.8938
26	   30.0659   19.0666		9.566
27	   31.0502   22.9124		1.0133
28	   18.7526   26.5894		3.6586
29	   13.9387    6.4993		1.4361
30	   21.5079    9.0149		4.9847
31	   33.5000   16.1077		8.1086
32	   27.8568   25.6654		9.2217
33	   28.2833   26.6900		5.7993
34	   21.3122   18.9073		8.2367
35	   18.6195   35.9369		6.0639
36	   42.3086   34.4417		7.7579
37	   24.1236   23.5241		1.0831
38	   24.7229   52.7128		5.2911
39	   22.7192   21.9558		3.253
40	   25.5810   33.1949		3.7713
41	   22.3374   24.4748		9.7025
42	   16.2982   10.6262		2.8792
43	   29.1079   40.6653		5.6843
44	   36.9982   16.1371		3.0299
45	   26.5406   25.6144		6.1048
46	   18.7988   41.0068		9.9835
47	   25.4702   30.3561		2.1868
48	   33.5025   28.0916		9.5921
49	   39.8595   23.7882		2.1149
50	   13.2896   27.0433		2.6761
51	   25.9501   40.7514		6.8185
52	   21.3893   21.1587		2.1535
53	   29.5383   23.1538		1.7319
54	   26.4076   21.2035		6.933
55	   20.0948   21.5663		1.2466
56	    9.9401   23.5627		9.8666
57	   14.8819   30.1573		5.854
58	   19.9467   25.7351		4.3645
59	   22.7191   18.6607		7.3606
