1	   29.3556   24.7546		3.5793
2	   11.5207   44.7369		2.282
3	   37.5092   53.2783		3.2129
4	   82.8894   35.4651		7.2271
5	   84.1777   77.3115		1.6457
6	   66.5238   88.1681		5.4879
7	   96.0140   73.4092		9.874
8	   94.3118   40.6432		9.1441
9	   11.2699   60.4179		6.1769
10	   64.8287   64.1105		7.8987
11	   48.0804   12.7467		7.7209
12	    6.6521   49.6192		7.258
13	   89.7771   31.0469		7.0959
14	   49.7230   57.8574		3.5416
15	   77.1303   94.3609		6.2368
16	    6.0362   42.6940		6.5699
17	   26.2457    3.3128		8.3282
18	   65.1069   92.9434		1.1439
19	   13.3604   92.4982		2.9292
20	   63.8546   35.8307		9.8908
21	   38.4943   25.9989		8.356
22	   76.5698   78.6860		6.6887
23	   65.2916   51.1582		7.1393
24	   38.1489   56.2527		8.274
25	   30.0019   68.4794		3.517
26	   34.0140    9.2397		6.9847
27	   91.8927   87.2579		1.2639
28	   45.6267   94.2938		5.8994
29	   44.2497    9.6594		5.7607
30	   45.4186   84.5883		8.8585
31	   94.5282   90.9396		2.6885
32	   21.9119    1.1341		9.3831
33	   88.2403   52.3683		9.7872
34	    1.9875   65.0345		3.9808
35	   34.1765   38.5145		6.6134
36	   76.6027   64.9302		5.7435
37	   34.2804   76.2853		5.1317
38	   61.8806   57.5686		4.2271
39	   45.3021   63.1919		4.0084
40	    1.0163   27.8204		1.7488
41	   59.9081   83.9836		4.5136
42	   60.1568   42.6835		3.1541
43	   64.9417   63.1622		5.3764
44	   34.2721   83.3467		7.3008
45	   49.3299   27.0185		2.2354
46	   70.1774   40.0801		8.4382
47	   88.7803   55.4255		9.3705
48	    5.5058   44.3865		8.4586
49	    9.8362    9.0384		5.3646
50	   64.9783   74.4381		6.9379
51	   76.4071    3.2615		5.1076
52	   98.7959   42.9743		4.7662
53	   12.5325    3.7262		1.3087
54	   36.4477   97.5798		9.3416
55	   67.6230   52.2340		1.3904
56	   37.5758   90.9630		5.2845
57	   86.3458   38.3248		4.4717
58	   29.1977   88.4452		5.8065
59	   13.3475   25.5018		9.9835
60	   67.2651   90.9050		9.1223
61	   20.2585   89.4560		1.1328
62	   86.8515   39.8517		8.0246
63	   75.1157   62.5020		5.3676
64	   41.9380   56.7597		4.512
65	    0.0231   89.4512		8.4078
66	   14.9464   21.4166		8.8698
67	   27.3834    0.3859		9.9852
68	   87.2425   88.0581		2.7609
69	   60.1251   23.5122		8.8297
70	   32.1188   24.4865		3.7674
71	   28.4293   64.0917		4.7011
72	   43.5316   30.4524		8.3471
73	   90.3759   82.5621		4.3143
74	   92.5106   88.3689		4.8359
75	   50.5292   94.5373		1.821
76	   62.7582   39.0795		7.0075
77	   71.9264   80.1320		7.5818
78	    2.3913   15.7113		3.7074
79	   57.4933   62.5165		4.042
80	    4.6534   69.8985		7.6089
81	   42.2531    8.5869		9.8691
82	   46.7734   53.1180		7.2889
83	    2.2628   88.8567		1.8094
84	    6.5074   26.3666		5.2366
85	   92.3956   23.4786		6.7183
86	   53.4143   83.9657		5.7274
87	   36.6796   49.5540		2.2721
88	   36.3946   15.2366		3.4796
89	   15.1374   23.0768		9.8839
90	   14.9609   65.7954		8.155
91	   35.0802   56.2948		9.4
92	   33.5966   29.1829		4.1354
93	   78.4028   62.2305		2.8822
94	   48.6739   71.5905		7.1233
95	   46.4798   28.0731		4.1988
96	   13.1253   41.2273		4.9454
97	   88.6391   36.2206		9.179
98	   67.4557   78.1392		8.5023
99	   83.5160   13.5487		4.5225
100	   65.6488   90.2070		7.6058
101	   98.3917   28.9636		3.6159
102	   97.9790   49.9558		3.6292
103	   25.0153   78.3590		3.6712
104	   62.4571   67.7062		1.2236
105	   72.8242   14.9812		9.2606
106	   49.8170   69.6619		7.1743
107	   84.9828   12.9013		3.1085
108	   19.0918   94.5946		5.4762
109	   12.4144   88.6412		8.1152
110	    0.2790   51.5005		4.4221
111	   15.2953   67.9409		2.9673
112	   53.4161   97.6793		7.504
113	   51.0634   12.5460		7.9555
114	   38.5216   75.2243		7.2395
115	   31.0596   82.7052		6.5771
116	    0.3555   78.1430		7.8607
117	   81.5242   19.0883		5.6033
118	   63.8418   42.8641		3.9646
119	   44.8339    1.4457		1.0121
120	   24.4086   32.5285		6.2258
121	   80.3385   13.4702		2.5465
122	   82.3971   45.0517		2.7542
123	   85.2191   57.2275		2.3529
124	   46.7252   79.2023		5.5488
125	   97.0699   41.9737		1.1565
126	   84.1244   53.2537		5.2409
127	    7.8548   92.5704		1.4147
128	   23.7599   89.9082		4.9804
129	   81.7571   54.4833		2.472
130	   40.5829   90.1124		6.1489
131	   46.6312    5.1827		8.3649
132	   95.1536   80.8603		1.7681
133	   96.5005   33.4905		3.0955
134	   76.5285   22.8683		3.2144
135	   57.4534   82.2402		4.1674
136	   91.5925   34.8235		4.6818
137	   49.5432   16.5471		2.0282
138	   16.6012    2.8134		4.6649
139	   32.5998   95.5370		7.0834
140	   29.6436   68.0291		5.8872
141	   55.8298   86.0562		4.2142
142	    6.7477   93.9094		6.9543
143	    6.8978   68.0194		7.1083
144	   16.6785   91.7424		2.184
145	   94.7438   25.6692		4.9566
146	   81.1088   88.5618		9.4348
147	   71.0456   92.0043		6.132
148	   97.0246   30.0063		6.1988
149	   99.8427    7.3391		7.8814
150	   98.7455   76.7399		3.2226
151	   15.0087    8.4952		7.2447
152	   95.8479   72.8764		3.6538
153	   53.0459   44.7890		6.1363
154	    7.4087   65.1249		6.7132
155	   31.1821   16.9502		4.59
156	   89.5171   53.1449		3.24
157	   83.4768   63.3801		9.418
158	    0.2349    1.4096		5.0401
159	   64.0210   47.0371		5.7861
160	   80.3183   88.6326		6.7135
161	   24.5131   11.4028		7.0131
162	    6.4122   44.2541		4.9511
163	   26.3148   65.9548		2.5569
164	   10.2720   29.4773		7.2495
165	   48.3719   95.0368		9.3243
166	   41.8884   69.4286		4.3355
167	   38.1289   20.6807		6.7491
168	   88.6765   55.4762		9.0071
169	   42.0558   87.9278		5.3465
170	   28.3848   55.7858		6.6684
171	    4.8181   75.2334		5.1852
172	   21.9166   89.4901		1.9826
173	   23.9176   84.1844		2.018
174	    2.9258   13.0857		1.971
175	   70.2311   18.9154		5.0116
176	    0.7636   15.3640		9.4496
177	   61.0921    2.8902		6.7043
178	   40.8090    0.9085		9.367
179	   24.8947   59.6452		1.5659
180	   65.2460   60.9049		3.7625
181	   32.0277   91.8923		9.5479
182	   10.3672   73.3574		1.0933
183	   53.5565   30.1147		2.5104
184	   16.4870   49.5574		7.7975
185	   88.3439   25.8163		8.5044
186	   66.6457   73.2854		6.4527
187	   84.7742   11.6761		5.6613
188	   76.2661   74.6042		9.4857
189	   80.7014   80.9789		7.6709
190	   63.2952   74.5234		7.3097
191	   71.0427   33.7143		7.7025
192	   68.8664   58.4325		8.8644
193	   32.0948   46.8952		9.6771
194	   53.1648    8.7265		9.8373
195	   87.3194   82.8717		9.2677
196	    5.4540   68.5945		3.5513
197	   50.0401   26.7325		1.5276
198	   43.2763   96.9484		8.389
199	   90.4282   18.3774		2.6157
200	   63.0183   29.9941		1.3144
201	   98.3036   41.1185		7.9419
202	   58.5200   23.6489		5.8647
203	   84.0637   19.5055		3.9839
