1	12.68196739	37.75503252	8.6697
2	7.818281909	6.033055903	5.2053
3	9.545105209	30.86903664	9.7363
4	69.90894602	71.53731444	8.5712
5	9.770464103	8.956160809	1.7069
6	29.51657512	11.22237626	3.1384
7	26.36774047	10.85783582	8.3581
8	7.987934553	3.121992709	4.6525
9	55.8516753	45.18647385	5.1968
10	34.4086942	10.13656179	9.5638
11	20.58534441	23.97991214	9.685
12	13.31060799	9.159917879	7.8876
13	29.52215343	29.75395497	6.1708
14	20.78329104	10.78372357	9.2433
15	29.25246212	25.57357702	5.4589
16	2.194326727	2.279106221	2.4941
17	10.44781999	23.61902378	3.934
18	43.30334207	9.714393821	3.6679
19	10.9585959	7.103416539	6.0247
20	83.60195813	40.31183198	1.6073
21	6.128128688	9.703513887	1.6208
22	100	5.861409413	2.5011
23	23.89429062	7.997821839	9.5269
24	9.920053848	43.54619711	8.2998
25	80.79231505	56.77326297	7.3941
26	20.82406832	5.036220379	9.7322
27	43.66285522	0.502618682	9.9858
28	13.48013579	7.135980494	9.8871
29	41.38236163	2.36488764	2.3508
30	23.95130718	12.41834313	9.6263
31	3.133985273	19.45666134	5.7741
32	100	77.0248956	1.6668
33	9.634084164	12.78448536	3.8064
34	31.60062547	6.165936638	9.0565
35	4.91836421	5.020723234	8.5129
36	30.59508413	37.50535383	1.0211
37	23.53378546	7.768532285	6.7619
38	1.253906166	9.731462772	8.2286
39	4.500466955	0.70746271	3.2062
40	2.907259876	22.19256049	1.5771
41	1.744767312	74.28726899	3.3683
42	51.12878234	28.85810339	1.9245
43	26.36826617	28.89873348	5.3535
44	8.435454505	17.69451457	4.77
45	11.74412348	72.22553358	4.4316
46	4.549478163	58.85148738	8.9809
47	37.79599869	35.77410646	4.785
48	28.53899719	6.133580828	3.5546
49	37.92305565	3.515183261	1.4336
50	89.35723608	11.79076171	2.9725
51	9.633850623	27.52612812	3.1526
52	31.28107111	32.61804914	1.2633
53	87.01350126	86.07082832	7.3208
54	31.4298633	3.500741234	1.0687
55	54.46635178	34.89379718	6.4983
56	65.90832719	0.367137461	4.6728
57	13.5744524	51.47404068	3.2405
58	100	15.73302989	6.8721
59	4.254845948	24.28208837	3.8825
60	67.92911872	6.090937603	1.933
61	18.1367475	2.245647015	5.8201
62	45.44190356	25.46330424	2.4838
63	21.5712254	2.329099908	8.9509
64	3.681777128	53.19023618	6.9981
65	10.52423755	83.93356285	8.6297
66	0.956217492	2.50913837	7.8639
67	23.17368058	1.794359163	8.2631
68	22.17257217	13.19097968	6.6966
69	6.235104404	71.86085459	7.3938
70	2.577095988	3.134559927	7.198
71	10.03763959	4.077224602	3.8885
72	44.0974364	14.10830952	5.7848
73	28.50285845	19.38141793	8.8587
74	32.62192477	67.35183389	1.4909
75	36.65539303	23.9790985	5.5036
76	8.82803338	7.514038969	4.8949
77	29.32231752	16.23651183	9.1385
78	0.661951124	17.4912438	6.6717
79	3.699856315	4.652252576	9.8473
80	11.96004498	100	6.2668
81	3.211553963	33.28960875	8.5657
82	29.51339638	48.81561915	5.2193
83	11.70230506	85.30351192	5.907
84	11.39331966	31.0060821	2.6119
85	29.99973177	2.80498037	6.7102
86	13.49117979	45.33410832	9.6666
87	55.71565942	0.277062865	5.8061
88	5.628372759	50.75630908	5.3165
89	3.334376354	19.01961834	8.143
90	10.85936156	24.84554226	1.8344
91	72.47911763	10.48041951	8.9272
92	1.585161326	3.379320703	1.0349
93	71.1994533	30.53004563	5.6038
94	34.74300776	32.47311375	7.1062
95	24.5128732	62.866316	6.0917
96	22.07567343	42.00377583	5.3061
97	45.01734851	6.860613491	3.8846
98	1.494443923	2.368510533	6.4142
99	51.38465883	10.9772445	9.2184
100	7.01306637	16.47109294	7.1427
101	11.15110696	8.859972387	9.5206
102	29.554022	77.48613171	1.8918
103	53.9147851	2.906285414	5.5993
104	1.136747454	9.914377528	1.9912
105	4.835129932	45.06449398	5.9074
106	47.06442501	17.20078307	7.1991
107	23.35562295	15.7862807	2.3268
108	19.26351875	11.79002105	7.998
109	7.601443911	0.901860767	4.5915
110	3.319618638	14.08921878	9.0847
111	0.662645102	13.71872816	3.7634
112	8.078337683	1.613788757	1.5495
113	11.83364801	69.69348777	2.9752
114	4.296626756	10.42592121	1.7455
115	24.31874963	57.71555609	9.5536
116	2.670657742	12.41202235	1.1473
117	5.93230248	5.442948577	2.032
118	2.390808977	85.80530713	1.1117
119	21.60371396	16.25540362	2.946
120	66.27281297	30.2960966	1.1028
121	2.425919503	10.36334639	6.782
122	12.24541393	12.86593213	5.6529
123	7.180781825	69.69809188	3.2099
124	13.60079985	2.880675417	2.7437
125	0.137315845	1.194745667	1.8178
126	44.9141631	42.74856061	4.316
127	8.603738748	65.24636112	1.0701
128	44.78855591	0.301011387	6.4243
129	63.35318825	21.22129519	5.3097
130	11.38961606	6.894417187	3.7731
131	14.87870889	1.99865419	7.7
132	6.460408683	3.420828115	8.5541
133	72.56401139	0.933082941	3.3619
134	76.63110753	30.37076403	5.6281
135	13.51022777	8.560895168	5.021
136	6.803593767	2.603537388	4.0709
137	42.14982621	3.361133091	8.5523
138	15.59218651	4.700404052	9.8424
139	13.8913758	83.66103886	6.6382
140	12.56569678	2.464152188	2.6315
141	79.98198997	11.63306488	2.1072
142	32.72196581	13.93936842	6.2197
143	43.01638581	7.588953759	3.9568
144	15.97934775	16.9209461	3.4137
145	7.694559277	3.630656414	5.9522
146	2.148941427	49.11029164	2.6247
147	87.17015329	10.49660867	7.1064
148	4.833003454	13.06428514	1.5012
149	4.139731861	16.66912534	1.3065
150	18.89495179	35.20124106	3.5787
151	24.83478059	0.671291894	1.6965
152	64.54534655	2.187624746	9.1052
153	44.30523482	10.69240173	8.6195
154	9.938739997	55.06807668	4.5613
155	13.1853427	16.60784835	2.5229
156	10.09460113	18.29446652	4.8741
157	19.9482712	67.14308032	4.746
158	5.831605318	23.61448113	7.5589
159	19.64263047	5.416514782	4.6583
160	2.788235587	5.999117261	9.5663
161	65.5847388	53.01133306	9.2079
162	11.33612693	22.16973072	9.5627
163	5.31060154	5.639075628	4.114
164	28.40019741	34.38682207	3.6122
165	15.58718584	13.29785507	8.9803
166	3.594451112	82.60170229	2.8903
167	15.6738692	9.581702618	2.1779
168	5.779010831	4.754208814	5.6846
169	13.35094155	8.920065537	9.1492
170	3.153058217	26.11930131	4.6228
171	20.34468982	17.87728467	2.9419
172	59.33487469	31.45834693	1.7087
173	1.827813798	33.1092428	9.3975
174	21.77263189	6.699389575	6.4258
175	16.02798258	13.43012421	4.3974
176	9.242427147	15.47157344	6.9844
177	72.66680156	0.234224304	8.1297
178	26.94014411	6.561472206	4.0014
179	5.804963239	13.35670338	7.2339
180	100	5.866071046	2.8343
181	72.87597786	14.99484301	9.6284
182	32.35895079	64.28779355	7.4065
183	25.71697983	18.64700964	2.5022
184	6.17768889	4.070989346	4.985
185	41.67071968	22.71554515	6.6969
186	22.50553854	36.01374096	9.3697
187	9.133715561	15.33583431	5.764
188	4.673893527	24.93025374	6.6383
189	15.1203836	6.909602843	7.1274
190	2.293586424	6.565406615	9.3088
191	2.149062245	26.51064124	2.3755
192	12.00975454	0.827213042	4.6515
193	2.344813037	25.8341623	3.8123
194	2.805120906	41.10145309	7.2451
195	26.58406132	59.90704882	9.0162
196	0.090530106	29.02005339	5.416
197	2.905903637	1.063717509	8.2524
198	25.27768991	11.21723868	3.938
199	6.118867072	39.23860751	5.9489
200	27.84389543	27.48115069	4.4991
201	46.33435997	26.74947729	9.0715
202	7.545080273	2.777676568	7.0851
203	11.48206464	17.12153789	8.4556
204	12.77465604	14.39639829	1.9908
