1	58.2249   45.6058		8.4429
2	   54.0739   10.1669		4.5251
3	   86.9941   99.5390		6.5922
4	   26.4779   33.2093		9.6864
5	   31.8074   29.7347		8.4562
6	   11.9215    6.2045		8.3206
7	   93.9829   29.8244		9.5959
8	   64.5552    4.6351		2.6481
9	   47.9463   50.5428		7.0339
10	   63.9317   76.1426		7.6204
11	   54.4716   63.1070		8.376
12	   64.7311    8.9892		7.1292
13	   54.3886    8.0862		3.9705
14	   72.1047   77.7241		1.3122
15	   52.2495   90.5135		2.0817
16	   99.3705   53.3772		3.5534
17	   21.8677   10.9154		8.5441
18	   10.5798   82.5809		9.1122
19	   10.9697   33.8098		5.0495
20	    6.3591   29.3973		9.8968
21	   40.4580   74.6313		1.3041
22	   44.8373    1.0337		8.7351
23	   36.5816    4.8447		5.757
24	   76.3505   66.7916		9.7791
25	   62.7896   60.3468		8.895
26	   77.1980   52.6102		2.452
27	   93.2854   72.9709		4.1804
28	   97.2741   70.7253		1.5221
29	   19.2028   78.1377		4.997
30	   13.8874   28.7977		4.9698
31	   69.6266   69.2532		3.9403
32	    9.3820   55.6670		9.2296
33	   52.5404   39.6521		5.451
34	   53.0344    6.1591		7.3921
35	   86.1140   78.0176		6.9818
36	   48.4853   33.7584		8.486
37	   39.3456   60.7866		3.3223
38	   67.1431   74.1254		7.9232
39	   74.1258   10.4813		4.6951
40	   52.0052   12.7888		1.5009
41	   34.7713   54.9540		8.8358
42	   14.9997   48.5229		9.7507
43	   58.6092   89.0476		2.0528
44	   26.2145   79.8960		5.5748
45	    4.4454   73.4341		7.8001
46	   75.4933    5.1332		1.9899
47	   24.2785    7.2885		1.3048
48	   44.2402    8.8527		4.9699
49	   68.7796   79.8351		2.1681
50	   35.9228   94.3008		9.7444
51	   73.6340   68.3716		9.4614
52	   39.4707   13.2083		9.3981
53	   68.3416   72.2725		9.8538
54	   70.4047   11.0353		7.2373
55	   44.2305   11.7493		7.3223
56	    1.9578   64.0718		4.3418
57	   33.0858   32.8814		1.577
58	   42.4309   65.3812		4.9911
59	   27.0270   74.9131		5.8869
60	   19.7054   58.3186		5.8615
61	   82.1721   74.0032		8.0766
62	   42.9921   23.4827		6.4127
63	   88.7771   73.4958		9.5231
64	   39.1183   97.0599		6.681
65	   76.9114   86.6930		8.9095
66	   39.6792    8.6235		2.1042
67	   80.8514   36.6437		8.3219
68	   75.5077   36.9199		9.7984
69	   37.7396   68.5028		3.0812
70	   21.6019   59.7942		9.2146
71	   79.0407   78.9364		7.0873
72	   94.9304   36.7653		7.5256
73	   32.7565   20.6028		7.1721
74	   67.1264    8.6667		8.1705
75	   43.8645   77.1934		5.7666
76	   83.3501   20.5675		7.7918
77	   76.8854   38.8272		5.532
78	   16.7254   55.1779		9.1634
79	   86.1980   22.8953		2.1125
80	   98.9872   64.1941		8.67
81	   51.4423   48.4480		2.5754
82	   88.4281   15.1846		7.8775
83	   58.8026   78.1932		5.134
84	   15.4752   10.0606		6.4546
85	   19.9863   29.4066		4.2764
86	   40.6955   23.7373		4.6175
87	   74.8706   53.0872		7.5707
88	   82.5584    9.1499		9.5962
89	   78.9963   40.5315		8.9092
90	   31.8524   10.4846		6.4876
91	   53.4064   11.2284		9.7099
92	    8.9951   78.4428		6.7072
93	   11.1706   29.1570		7.9954
94	   13.6293   60.3533		9.0865
95	   67.8652   96.4423		3.0391
96	   49.5177   43.2485		1.9114
97	   18.9710   69.4752		8.4543
98	   49.5006   75.8099		4.8202
99	   14.7608   43.2642		7.5439
100	    5.4974   65.5498		9.4307
101	   85.0713   10.9755		3.6688
102	   56.0560   93.3760		3.8098
103	   92.9609   18.7461		5.9473
104	   69.6667   26.6179		5.9732
105	   58.2791   79.7830		6.7636
106	   81.5397   48.7604		6.3698
107	   87.9014   76.8958		2.4506
108	   98.8912   39.6007		4.7612
109	    0.0522   27.2939		4.3215
110	   86.5439    3.7235		1.7224
111	   61.2566   67.3295		3.1268
112	   98.9950   42.9564		9.9491
113	   52.7680   45.1739		9.1837
114	   47.9523   60.9857		8.1171
115	   80.1348    5.9403		2.2163
116	   22.7843   31.5811		5.9531
117	   49.8094   77.2722		1.4845
118	   90.0852   69.6433		7.089
119	   57.4661   12.5332		8.4005
120	   84.5178   13.0151		9.2026
121	   73.8640    9.2352		2.3248
122	   58.5987    0.7820		3.7438
123	   24.6735   42.3109		8.0188
124	   66.6416   65.5573		5.3851
125	    8.3483   72.2923		5.9426
126	   62.5960   53.1209		8.9039
127	   66.0945   10.8818		9.8946
128	   72.9752   63.1766		1.1724
129	   89.0752   12.6500		4.1619
130	   98.2303   13.4303		5.8118
131	   76.9029    9.8594		7.7304
132	   58.1446   14.2027		9.7301
133	   92.8313   16.8251		7.2563
134	   58.0090   19.6249		3.4594
135	    1.6983   31.7480		9.5602
136	   12.0860   31.6429		9.169
137	   86.2711   21.7563		5.1168
138	   48.4297   25.1042		7.5985
139	   84.4856   89.2922		6.0242
140	   20.9405   70.3223		9.945
141	   55.2291   55.5738		4.5037
142	   62.9883   18.4434		8.9351
143	    3.1991   21.2031		9.0394
144	   61.4713    7.7347		4.474
145	   36.2411   91.3800		7.548
146	    4.9533   70.6715		9.2138
147	   48.9570   55.7789		9.1371
148	   19.2510   31.3429		1.7331
149	   12.3084   16.6204		1.3001
150	   20.5494   62.2497		6.1517
151	   14.6515   98.7935		1.0836
152	   18.9072   17.0432		2.785
153	    4.2652   25.7792		1.1861
154	   63.5198   39.6799		8.1304
155	   28.1867    7.3995		2.7175
156	   53.8597   68.4096		9.5687
157	   69.5163   40.2388		7.932
158	   49.9116   98.2835		8.3492
159	   53.5801   40.2184		4.8345
160	   44.5183   62.0672		3.702
161	   12.3932   15.4370		7.1226
162	   49.0357   38.1345		8.7266
163	   85.2998   16.1134		8.8461
164	   87.3927   75.8112		9.0736
165	   27.0294   87.1111		8.5923
166	   20.8461   35.0777		5.3664
167	   56.4980   68.5536		5.3969
168	   64.0312   29.4149		1.588
169	   41.7029   53.0629		5.1128
170	   20.5976   83.2423		6.36
171	   94.7933   59.7490		1.9908
172	    8.2071   33.5311		4.0941
173	   10.5709   29.9225		3.3766
174	   14.2041   45.2593		6.2216
175	   16.6460   42.2646		4.9185
176	   62.0959   35.9606		4.7359
177	   57.3710   55.8319		1.4879
178	    5.2078   74.2545		3.3373
179	   93.1201   42.4335		3.1976
180	   72.8662   42.9356		7.3819
181	   73.7842   12.4873		6.9297
182	    6.3405    2.4434		2.0726
183	   86.0441   29.0185		2.163
184	   93.4405   31.7521		1.7017
185	   98.4398   65.3690		7.6172
186	   85.8939   95.6936		6.0053
187	   78.5559   93.5731		8.5093
188	   51.3377   45.7886		1.9551
189	   17.7602   24.0478		3.3091
190	   39.8589   76.3898		1.4871
191	   13.3931   75.9327		6.909
192	    3.0890   74.0648		3.4969
