1	41.04323997	46.19492739	5.7778
2	72.6149615	166.622162	6.89
3	100.6177068	76.63551468	4.6686
4	89.91077477	21.62883834	8.3798
5	129.7185995	73.1642191	7.4652
6	89.08716461	33.11081478	9.7178
7	45.43582637	89.98664892	5.782
8	129.4440622	130.5740981	3.9263
9	33.3562113	16.02136173	1.9507
10	89.91077477	76.9025363	6.4986
11	26.21825717	78.50467248	8.0092
12	51.75017199	21.36181671	4.8111
13	77.8311597	125.500668	1.8174
14	7.137954133	47.53004033	3.3982
15	25.39464701	117.7570087	2.3829
16	81.67467321	49.13217651	3.529
17	105.833905	118.2910552	4.9608
18	31.70899099	3.738318805	5.7443
19	15.51132515	35.78104227	5.1168
20	153.3287568	189.5861149	8.8783
21	13.31045597	60.07565736	5.6625
22	72.06588861	17.6234979	9.4926
23	147.28895	140.4539384	6.7394
24	102.8140016	63.01735721	9.6192
25	38.5724095	20.02670216	3.1664
26	48.73026699	6.942591151	7.0851
27	42.69046028	46.46194902	3.6016
28	95.95058313	151.6688916	7.0463
29	100.6177068	101.4686254	7.2563
30	138.2292383	170.3604808	1.6119
31	45.43582637	15.22029364	3.2931
32	25.39464701	58.74499354	3.0164
33	19.35483866	32.84379155	7.0105
34	8.647906634	43.5246999	8.5995
35	117.6389844	142.8571426	4.1002
36	23.19835217	69.4259019	8.0247
37	30.61084357	24.0320426	7.078
38	45.16129075	15.48731687	1.0604
39	113.5209337	63.28437883	6.4195
40	64.92793448	18.95861245	4.4809
41	28.41455037	12.28304453	9.2439
42	101.1667813	76.10146822	1.0104
43	58.88812613	44.85981284	5.162
44	63.28071417	28.03738303	4.8191
45	34.72889435	73.1642191	5.1482
46	33.3562113	5.340454978	7.9314
47	1.784488121	55.5407212	3.9022
48	75.6348665	44.05874476	8.0627
49	42.9649959	127.3698258	5.2422
50	41.31777559	7.743659238	1.3219
51	105.833905	75.30040013	2.5829
52	114.8936167	70.22696999	7.4958
53	70.96316686	52.86604458	5.2614
54	64.92793448	67.5567425	2.3745
55	39.39601966	71.82910616	4.0701
56	24.02196232	17.6234979	6.4665
57	0	58.21094869	2.7257
58	40.21962981	22.96395288	7.6458
59	7.27522359	50.46728945	3.1856
60	91.28345946	51.802404	9.2568
61	66.30061753	65.95460632	3.4216
62	79.47838002	80.10680865	7.8895
63	36.92518919	9.078772181	2.698
64	73.43857166	60.34712972	3.5875
65	79.47838002	65.15353824	1.82
66	122.3061081	64.08544692	6.1859
67	143.4454349	176.234979	7.1503
68	29.78723341	32.57676992	5.9193
69	48.73026699	14.68624879	4.8316
70	44.61221621	26.70227008	6.8
71	108.5792727	80.90787674	6.8286
72	75.08579197	31.5086786	7.1112
73	66.57515479	25.901202	6.7221
74	41.59231286	88.38451275	9.5066
75	72.34042588	33.37783801	2.8804
76	24.29649959	41.92256373	7.3835
77	66.30061753	71.02803807	3.1261
78	90.73438493	116.4218958	2.0746
79	13.58956757	35.51401904	6.4657
80	52.57378215	33.64485963	5.0512
81	122.5806454	165.2870491	5.1285
82	83.59643079	77.16955953	6.9575
83	72.6149615	21.89586157	7.9326
84	79.47838002	135.9145531	4.152
85	77.8311597	39.25233624	6.9581
86	38.5724095	1.335114546	4.7454
87	71.24227846	22.16288479	8.5774
88	86.89087142	16.28838496	8.4963
89	2.333562657	51.53538077	3.308
90	57.24090581	42.72363181	6.5211
91	97.32326617	100.400534	6.2402
92	47.08304668	19.49265731	5.8667
93	111.3246388	169.2923895	8.8295
94	95.67604586	167.6902533	3.383
95	92.93067977	108.1441917	3.8627
96	58.33905324	69.69292353	2.0729
97	70.69320557	42.45660859	9.4585
98	39.67055528	124.1655534	6.81
