1	    9.0190   22.3647		4.0957
2	   25.6813   16.4739		8.2007
3	   46.6143   30.2990		6.1398
4	    8.3328    6.2406		8.3191
5	    6.3837   25.8043		1.7756
6	    6.8673   39.6886		2.7292
7	    6.7582   15.5750		6.6655
8	   43.9370   17.5988		1.5748
9	   40.0121    2.6705		7.6867
10	   40.1735    4.7900		6.4306
11	   14.2257   10.5484		8.186
12	   30.8835   24.3174		2.4454
13	    3.4551    9.6952		7.6414
14	    4.5063   19.4975		7.8134
15	   10.8795    7.4851		8.9318
16	    7.9538   15.8212		4.8632
17	   48.8113   11.9574		2.6873
18	   34.3616   38.1305		3.7273
19	    2.6894    2.7788		3.8868
20	    4.4697   35.9415		4.9781
21	   43.1688   28.1567		4.257
22	   38.1446   21.3713		6.6304
23	    1.0241   40.2895		9.4494
24	   19.2312    3.7102		3.5821
25	   43.3611   12.9909		3.2014
26	   40.9409    6.4118		9.2877
27	   34.8017   11.6061		9.3359
28	   10.8783   48.1214		3.7895
29	   12.2379    0.6471		1.6883
30	    9.0106    1.4681		8.0279
31	   16.2640   36.8391		2.1767
32	   47.3855   23.7160		5.1533
33	    4.6300    0.1055		4.9615
34	   10.6586   11.4413		6.445
35	    1.3496   14.2489		2.1432
36	    9.0145   32.0794		6.3914
37	   21.0427    1.5161		2.1891
38	   18.5071   45.7871		2.038
39	   33.5073   19.9137		4.9697
40	   19.5194   10.1011		3.4399
41	   23.0750    9.0086		9.497
42	    1.0454   24.0823		5.6498
43	    7.4820   33.8718		5.0076
44	   43.9457    3.3675		3.7773
45	   17.0097    5.7980		5.2264
46	    0.0010   21.5015		8.015
47	   10.4380   22.3526		2.5193
48	    4.7781    9.6800		1.2021
49	   46.7110   14.5856		7.3786
50	    6.7601   23.2575		6.4463
51	   26.3442    5.3498		4.7231
52	   37.8426   27.0564		9.2329
53	   19.1221   17.7072		5.2946
54	    9.9644    3.5684		9.246
55	   28.6453   14.6134		5.4722
56	   13.2789    3.2401		9.348
57	    9.5208    6.9149		7.3329
58	    3.5666    5.9743		7.2518
59	   15.7063    0.6037		1.0413
60	    1.5621   43.9228		5.862
61	   31.2948   29.5170		4.7167
62	    5.1026    3.6879		6.6532
