1	   59.0190   72.3647		8.8736
2	   24.3187   33.5261		5.1413
3	   46.6143   80.2990		1.0276
4	   41.6672   43.7594		5.1845
5	   56.3837   25.8043		8.4166
6	   56.8673   39.6886		8.847
7	   56.7582   65.5750		3.7097
8	   43.9370   67.5988		3.124
9	   40.0121   52.6705		8.4842
10	   40.1735   54.7900		4.9398
11	   64.2257   60.5484		5.5638
12	   19.1165   25.6826		2.6693
13	   46.5449   40.3048		2.3635
14	   54.5063   19.4975		9.1613
15	   39.1205   42.5149		9.9347
16	   57.9538   65.8212		4.5107
17	   48.8113   61.9574		8.4413
18	   34.3616   88.1305		9.5865
19	   52.6894   52.7788		9.0446
20	   45.5303   14.0585		8.5691
21	   43.1688   78.1567		7.1496
22	   38.1446   71.3713		2.5462
23	   51.0241   40.2895		3.138
24	   19.2312   53.7102		4.9086
25	   43.3611   62.9909		1.2256
26	   40.9409   56.4118		3.4178
27	   34.8017   61.6061		9.8214
28	   60.8783   48.1214		3.8142
29	   37.7621   49.3529		6.1458
30	   59.0106   51.4681		6.505
31	   66.2640   36.8391		9.1138
32	   47.3855   73.7160		4.5644
33	   54.6300   50.1055		7.2349
34	   60.6586   61.4413		2.8404
35	   48.6504   35.7511		1.5657
36	   59.0145   32.0794		6.6015
37	   28.9573   48.4839		7.1922
38	   68.5071   45.7871		3.6711
39	   33.5073   69.9137		6.1441
40	   19.5194   60.1011		3.846
41	   73.0750   59.0086		8.2855
42	   48.9546   25.9177		4.2895
43	   57.4820   33.8718		7.2891
44	   43.9457   53.3675		6.7008
45	   32.9903   44.2020		9.6812
46	   -1.2165   71.5015		2.8072
47	   60.4380   72.3526		6.3836
48	   45.2219   40.3200		1.7533
49	   46.7110   64.5856		5.8997
50	   56.7601   73.2575		8.6153
51	   26.3442   55.3498		1.3663
52	   37.8426   77.0564		3.9642
53	   69.1221   67.7072		7.3841
54	   59.9644   53.5684		8.7428
55	   28.6453   64.6134		5.5081
56	   13.2789   53.2401		9.9528
57	   40.4792   43.0851		4.8578
58	   53.5666   55.9743		3.4061
59	   65.7063   50.6037		5.2566
60	   51.5621   43.9228		2.4476
61	   31.2948   79.5170		2.4301
62	   55.1026   53.6879		3.4151
63	   30.4611   95.5063		7.8141
64	   33.9839   45.0639		6.4826
65	   39.1044   59.4049		9.7024
66	   29.5101   76.3770		7.9599
67	   45.4839   95.4872		6.1558
68	   35.0008   55.0594		5.052
69	   45.2386   36.8290		3.5835
70	   42.2930   63.3897		7.7715
71	   43.1702   28.0016		1.8492
72	   41.6077   45.4359		1.9611
