1	   52.5229   33.6356		7.3135
2	   18.9956    5.8347		9.5688
3	   32.3984   14.7618		7.7411
4	   13.0875   27.1115		7.8105
5	   17.8149   30.4936		5.8788
6	    9.2119   15.5504		3.5386
7	   17.7542   13.6559		3.2039
8	   39.4605   43.5486		3.5769
9	   29.3308   35.5805		9.6682
10	   43.0507   56.2817		3.0763
11	   50.4623   42.4290		5.8359
12	   39.3759   13.9061		2.8451
13	   46.2580    0.1800		4.9064
14	   45.9164   35.6539		2.2799
15	   72.6220   29.5476		4.3803
16	   45.9534   42.5760		8.142
17	    8.4667   48.5662		8.3153
18	   38.2628   29.9969		9.1341
19	   44.4568   35.8131		5.8634
20	   49.0443   21.3107		8.3608
21	   46.9523   53.3549		7.3757
22	   25.1349   34.1981		1.3889
23	   33.7949   24.4568		2.3135
24	   39.0866   25.7091		3.1
25	   36.9289   63.6379		3.2203
26	   67.1499   41.7993		2.5325
27	    6.5914   40.3407		3.1155
28	   47.5946   38.9488		3.4791
29	   53.1071   40.9055		9.5645
30	   23.4900   41.2042		4.12
31	   41.5943   33.4396		3.6759
32	   31.8500   61.8598		4.6398
33	   16.1095   29.3428		3.7201
34	   35.0112   19.2760		7.8158
35	   61.1356   26.4541		4.2377
36	   26.6809   53.0494		2.1241
37	   43.7920   46.3587		6.5546
38	   14.6443   52.8660		4.1997
39	   17.9723   29.7641		4.2664
40	   12.6826   35.8489		1.6164
41	    9.4219    3.0948		8.8045
42	   17.6246   49.0933		5.1211
43	   18.3393   31.5419		1.6985
44	   25.9656   34.2673		9.1443
45	    5.9410   50.2249		3.5353
46	   24.8858   28.7771		6.5249
47	   20.4180   40.5140		6.9567
48	   20.1045   21.3692		2.8002
49	   28.0527   24.4693		9.6399
50	   52.8628   42.3610		6.986
51	   33.2534   29.8038		5.8717
52	   40.3505    7.2392		8.8207
53	   59.7583   24.3689		6.0134
54	   44.7434   81.8252		1.1926
55	   35.4898   41.5471		5.3441
56	   51.4336   36.9183		8.2719
57	   70.4979   26.5164		7.6241
58	   24.7173    3.0092		6.1507
59	   47.4729   35.5933		1.0809
60	   19.7668    0.1800		7.4645
61	   12.5256   17.9436		5.0448
62	   22.0432    9.0813		6.9366
63	   32.1045   29.7784		7.7789
64	    0.6378   51.2270		8.2427
65	    6.6901   41.9325		1.2624
66	   32.3822   25.9389		8.0184
67	   43.3427    6.2244		6.1062
68	   46.4242   24.4472		1.685
69	   40.6223   13.5737		3.2646
70	   30.3366   40.4914		2.2011
71	   42.1669   23.5730		6.0803
72	   74.8808   56.9457		5.8688
73	   66.2802   31.3771		1.6203
74	   32.3436    8.0190		9.8959
75	   56.9072   34.6539		3.2599
76	   22.9903   45.2895		3.8393
77	   39.1800   25.0677		3.7059
78	   35.7404   43.6290		1.3784
79	   46.0550   38.9884		5.7511
80	   13.0844   39.7408		3.3042
81	   43.7376   27.8908		4.6784
82	   36.1438   31.2059		9.5276
83	   38.8126   31.0955		9.2735
84	   16.1898   31.1920		2.0912
85	   26.7737    9.0711		6.3275
86	    7.5977   33.0289		4.2369
87	   21.1023   13.4927		7.4738
88	   17.1683   35.4658		5.712
89	   27.5062   13.8926		3.3476
90	   36.1540   56.0461		5.4377
91	   47.4660   47.0163		8.7025
92	   15.5156   24.3468		7.5197
93	   38.2270   67.7435		2.792
94	   51.4414   52.3226		2.4156
95	   49.3553   47.5566		4.3343
96	    6.7592    0.1800		8.7604
97	   45.5336   12.2374		7.1629
98	   30.5205   21.6287		6.7078
99	   56.3568   27.8718		2.2719
100	   48.8217   11.4741		1.7137
101	   27.5192   44.2513		8.8853
102	   37.8237   24.6215		4.7839
103	   41.8475   30.5771		5.389
104	    0.1800   24.1909		5.1429
105	   23.1002   31.8623		5.6411
106	   26.7426   56.2030		3.4479
107	   14.2541    2.8255		3.0842
108	    0.1800   17.3089		9.0958
109	   47.3340   25.4848		9.1783
110	   23.1036   42.5790		6.4328
111	   52.8693   16.2819		4.2871
112	   17.3627   24.5870		6.3873
113	   49.2188   45.0581		7.0164
114	   45.0574   12.8678		9.0511
115	   42.6649   50.7935		1.786
116	   16.0334   39.0363		5.8511
117	   30.3614   42.8319		4.856
118	   25.5010   33.0852		6.5544
119	   17.3352   16.7091		6.0299
120	   25.9162    6.6745		3.0327
121	    6.3138   35.8897		1.9407
