1	   21.9105   30.1033		6.7827
2	   35.4233   14.9131		9.6123
3	   14.4828    9.6406		2.677
4	   21.5956   28.8237		9.1857
5	   31.8399   18.5288		6.1187
6	   24.3372   20.9102		2.7416
7	   29.8033   29.5865		7.3381
8	   39.4795   25.1528		6.8642
9	   21.4470   26.3744		3.9871
10	   15.8681   34.8692		5.6941
11	   38.0190   33.8825		1.2229
12	   21.3550   25.0299		1.2005
13	   27.6524   20.5694		8.1867
14	   20.1503   15.0518		1.9703
15	   11.9267   27.6314		7.1993
16	   17.1055   44.2756		7.9752
17	   35.9353   33.7257		8.1234
18	   21.5405   26.8746		7.3852
19	   23.7485   15.8509		9.5188
20	   27.5003   14.7845		3.6822
21	   34.8068   20.5831		9.9624
22	   26.2700    1.0320		5.99
23	   22.8459   28.4782		6.9048
24	   17.8961   35.3625		9.5081
25	   29.8568   25.9215		3.0217
26	    7.5974   22.2743		9.8337
27	   15.2085   36.2741		2.5356
28	   31.1360   21.4355		9.4695
29	   28.7239   20.1719		9.6126
30	   14.3597   32.7164		2.5751
31	   29.4751   25.0459		1.4888
32	   28.9122   19.7126		3.4139
33	   15.1308   32.1527		5.9141
34	   24.4019   20.9935		7.9767
35	   38.3507   37.4142		6.4338
36	   20.8873   19.7551		3.8449
37	   13.7705   20.0504		4.9002
38	   26.3230   19.7609		8.585
39	   20.3320   27.9688		6.6352
40	   22.0108   35.8757		3.4529
41	   28.4180   28.0473		5.6308
42	   24.5431   31.4340		8.9956
43	   21.8213   35.4611		2.5687
44	   16.4023   23.9305		8.3806
45	   18.1646   32.9052		2.6307
46	   16.4707   23.9625		1.8754
47	   19.9570   42.4995		1.2818
48	   39.6710   27.1690		1.0916
49	   26.2305   20.4543		9.707
50	   20.4220   25.8369		8.9923
51	   23.9345   18.8925		1.4472
52	   27.0444   12.2987		7.0319
53	   27.3006   27.9148		9.7896
54	   27.6560   26.9405		2.9824
55	   34.0878   30.4500		1.7565
56	   22.1343   17.9587		4.2298
57	   27.9593   18.2907		7.5986
58	   19.8449   20.9104		6.4193
59	    9.5087   16.6191		5.0623
60	   20.2339   47.4280		9.2152
61	   36.8165   28.0961		1.0286
62	   22.0450   19.5573		5.5907
63	   33.5157   28.5360		2.3001
64	   30.0152   35.2461		5.5418
65	   20.0229   30.6466		6.1139
66	   40.9446   32.6387		6.7795
67	   32.2786   29.0062		2.8624
68	   32.5215   12.4405		4.0617
69	   17.4197   18.6676		3.9473
70	   19.6077   33.8320		6.5347
71	   30.3870   23.3493		6.3207
72	   34.9979   27.1600		7.1913
73	   24.7802   29.6244		2.4979
74	   39.2661   16.4882		6.87
75	   23.9350   26.5843		7.9177
76	   30.9838   21.3768		4.5619
77	   25.0281   12.7153		4.5664
78	   34.1163   28.2769		7.2291
79	   22.2743   17.9660		3.1391
80	   24.7385   20.8097		9.5399
81	   12.4307   13.8398		2.2218
82	   27.5188   19.9753		5.6036
83	   25.7478   28.6628		1.3729
84	   29.4008   38.0959		3.8117
85	   27.8183   15.5704		3.8959
86	   19.4222   27.8777		9.5349
87	   30.5337   29.3616		2.8661
88	   46.7513   33.6997		5.4041
89	   19.6545   35.4989		5.0021
90	   32.7690   15.7843		8.3876
91	   20.1853   25.5114		1.1573
92	   17.4298   35.2558		8.0966
93	   15.6432   29.5425		5.8671
94	   29.7947   36.6665		1.4093
95	   25.2770   35.1374		5.6247
96	   32.2808   44.5317		5.0106
97	   23.4166    3.1665		5.4223
98	   15.2053   22.2346		6.939
99	   23.3471   22.1781		5.5483
100	   24.3853   13.1365		7.6767
101	   70.6564   80.2495		9.4946
102	   86.8519   78.1276		8.1939
103	   75.4941   66.5426		4.9395
104	   83.0049   59.2512		1.8128
105	   88.6242   63.0520		9.4021
106	   72.5811   77.2995		4.4054
107	   71.5865   72.4899		7.8303
108	   64.0240   81.3292		8.2341
109	   72.6892   71.8338		8.2381
110	   69.0442   63.9808		6.3621
111	   73.1726   75.8028		3.9249
112	   73.1201   84.1754		7.7351
113	   68.9303   77.2118		5.2882
114	   65.4610   73.4504		5.6403
115	   71.8526   71.4922		5.3209
116	   75.1219   85.5677		4.8162
117	   67.5361   82.6192		2.5842
118	   77.9353   71.4196		3.525
119	   73.7989   63.7801		8.899
120	   72.8279   67.3871		8.8647
121	   82.5978   77.7777		5.4063
122	   94.2182   65.8951		6.4565
123	   82.0637   71.7754		7.4592
124	   80.3558   73.9797		2.2602
125	   75.0393   69.5019		6.2475
126	   76.0816   69.7960		2.755
127	   79.8452   73.1141		1.57
128	   70.3918   70.4097		1.5751
129	   62.5620   63.8145		9.4588
130	   78.5759   81.1382		5.6817
131	   69.1511   67.3371		2.351
132	   78.2810   83.6253		6.8193
133	   68.0788   72.1383		6.254
134	   64.5549   72.4343		3.811
135	   63.3047   85.7964		7.0493
136	   77.3425   77.1757		4.5735
137	   91.2878   71.6477		2.9756
138	   76.6703   68.1087		3.1674
139	   79.0875   70.6899		4.4774
140	   76.1984   78.3326		1.3015
141	   76.9175   82.0595		4.1205
142	   94.7123   75.4001		5.9684
143	   68.4894   70.8923		6.026
144	   73.6759   77.7953		1.6013
145	   69.3858   80.5935		6.2375
146	   80.9504   71.4861		5.2827
147	   77.1266   87.0261		6.9574
148	   72.2728   71.9643		8.0749
149	   81.1842   82.4857		2.7103
150	   66.6191   83.0695		9.6536
151	   75.9952   75.4719		5.8156
152	   76.6703   74.2944		9.2307
153	   88.1154   82.2668		6.811
154	   79.4886   59.9695		2.3812
155	   75.2755   75.2812		1.4696
156	   63.8188   75.5762		1.1355
157	   62.7424   78.0466		2.7673
158	   79.9219   67.6262		5.7494
159	   69.1651   63.2485		2.329
160	   72.9901   53.0135		1.6582
161	   67.7549   79.5425		5.9936
162	   76.5134   83.9834		9.8315
163	   76.8990   71.2972		2.4658
164	   89.5393   94.8277		2.4094
165	   90.1490   69.6585		2.473
166	   83.8469   64.0727		1.7064
167	   84.0332   73.7859		7.4656
168	   65.2527   75.8815		5.0164
169	   85.6314   80.6863		5.5911
170	   67.1536   76.0087		6.4463
171	   61.6712   68.6365		8.9476
172	   99.9730   62.3081		2.0972
173	   77.6556   70.1109		3.6123
174	   69.4755   63.6355		1.5611
175	   75.0660   81.0300		2.2918
176	   75.5751   74.1364		1.6117
177	   57.7498   59.5583		2.6658
178	   69.0371   78.0466		7.9181
179	   79.4110   67.3133		9.0791
180	   75.2962   86.2531		5.6644
181	   61.1425   75.4350		8.6017
182	   70.9042   76.9103		3.0588
183	   73.7494   68.4385		4.8554
184	   75.6778   79.3585		4.3146
185	   61.0102   75.5409		7.2644
186	   77.1278   76.8014		9.4994
187	   87.7421   72.3311		2.961
188	   61.7273   80.3615		7.777
189	   78.6566   54.6733		5.6785
190	   86.1971   76.3807		7.8407
191	   78.1696   83.7351		8.9278
192	   79.9089   73.4111		3.1373
193	   71.0413   79.8178		9.4572
194	   73.4568   70.0375		1.2444
195	   65.4607   76.4396		6.0536
196	   73.9874   70.1335		9.0141
197	   70.3949   84.5419		2.5029
198	   69.5164   78.9162		4.8272
199	   87.0604   86.4661		3.9421
200	   74.0245   74.6520		6.1083
